S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,Predicted Soil Moisture
0.2072,0.2354,0.2674,0.2783,0.2948,0.175788,0.268655,0.30424,0.27817,2019,12,0.12038024
0.1521,0.1783,0.2009,0.2198,0.2393,0.20557,0.319998,0.31238,0.280136,2023,1,0.09439945
0.1935,0.227,0.267,0.2914,0.2992,0.179926,0.314058,0.320658,0.263746,2020,10,0.10675644
0.2495,0.2715,0.2851,0.2941,0.311,0.263458,0.328839,0.365826,0.344541,2023,12,0.103452064
0.1387,0.16995,0.235,0.26195,0.27465,0.144039,0.108344,0.012259,0.00823,2021,10,0.13063379
0.10945,0.1429,0.21555,0.24205,0.25125,0.146445,0.247095,0.264888,0.2169,2019,12,0.10871965
0.1421,0.163,0.1772,0.1897,0.1933,0.121888,0.189923,0.217313,0.16454,2019,6,0.08580694
0.0811,0.13685,0.2531,0.2961,0.30995,0.226154,0.325181,0.356009,0.314786,2019,3,0.07849286
0.1523,0.188,0.23095,0.2524,0.2745,0.139955,0.29192,0.36661,0.259223,2020,11,0.101739116
0.26725,0.28585,0.29145,0.30015,0.3144,0.3445,0.402126,0.450953,0.408781,2020,1,0.13407484
0.2742,0.2999,0.3202,0.33455,0.3403,0.26453,0.331878,0.39015,0.35682,2021,3,0.08212869
0.34225,0.3629,0.35325,0.35655,0.35385,0.137233,0.29401,0.297709,0.21877,2020,12,0.09944874
0.08585,0.13355,0.22025,0.24865,0.2614,0.084488,0.28851,0.247439,0.161941,2022,10,0.11651742
0.265,0.292,0.2944,0.3014,0.2933,0.488944,0.514601,0.481271,0.402154,2019,6,0.083840586
0.1978,0.2272,0.2439,0.2611,0.2514,0.309988,0.382381,0.292374,0.216405,2019,7,0.11586964
0.1706,0.20245,0.2549,0.2775,0.28355,0.122328,0.269549,0.295413,0.209489,2019,5,0.07641201
0.0828,0.1092,0.1675,0.1895,0.1969,0.072003,0.192728,0.147559,0.110929,2021,2,0.09939451
0.32205,0.3552,0.36435,0.38305,0.3674,0.481354,0.531734,0.394743,0.287644,2019,7,0.1177053
0.1992,0.23425,0.25815,0.2817,0.2881,0.164595,0.26772,0.344583,0.292168,2022,5,0.059782315
0.15915,0.19335,0.21445,0.23095,0.24105,0.122658,0.319805,0.20788,0.156785,2020,3,0.10389013
0.2713,0.3148,0.33735,0.3684,0.35445,0.181288,0.29973,0.250148,0.179363,2021,7,0.120329544
0.2366,0.2677,0.3016,0.3151,0.326,0.186279,0.411284,0.306481,0.249336,2019,2,0.08279114
0.21995,0.2547,0.28665,0.3021,0.3177,0.18731,0.29071,0.309795,0.265218,2020,11,0.097466074
0.0582,0.1091,0.25405,0.3167,0.3127,0.451406,0.618373,0.293474,0.170356,2022,8,0.20873816
0.1584,0.19415,0.23045,0.24935,0.26535,0.137975,0.253008,0.25903,0.199795,2021,3,0.08363973
0.0751,0.1102,0.1889,0.2172,0.2334,0.191091,0.269741,0.34153,0.288373,2020,1,0.11714455
0.305,0.3315,0.3299,0.3384,0.3283,0.283753,0.33394,0.410088,0.374283,2019,6,0.095274836
0.1838,0.2198,0.2798,0.3014,0.3182,0.522618,0.657519,0.218248,0.215869,2019,1,0.08115746
0.2764,0.30645,0.32255,0.33375,0.3356,0.236535,0.316973,0.352063,0.314855,2020,3,0.10308084
0.193,0.2161,0.23315,0.24955,0.24045,0.221548,0.266703,0.306578,0.251138,2021,6,0.107839145
0.1845,0.2174,0.2469,0.2664,0.2611,0.294381,0.385805,0.298011,0.253888,2020,7,0.12805364
0.1339,0.1889,0.25105,0.28165,0.28945,0.119316,0.264351,0.257188,0.190046,2023,11,0.11007915
0.13985,0.16945,0.2273,0.2523,0.26985,0.313728,0.370611,0.334408,0.292113,2021,1,0.10802793
0.1569,0.1973,0.2518,0.2825,0.2823,0.360904,0.47408,0.416179,0.313851,2023,6,0.12492813
0.21495,0.2504,0.28525,0.30635,0.32325,0.204003,0.31073,0.347965,0.302178,2020,11,0.09790306
0.176,0.2069,0.22885,0.25135,0.2493,0.267596,0.351183,0.385049,0.326213,2020,6,0.10421018
0.25125,0.26905,0.273,0.2807,0.2942,0.176929,0.404973,0.270773,0.220214,2019,2,0.08463983
0.185,0.22125,0.265,0.28875,0.29135,0.172584,0.307485,0.301861,0.246944,2022,10,0.119210295
0.1203,0.1648,0.2307,0.2544,0.2661,0.114174,0.231558,0.185124,0.148645,2022,3,0.077824265
0.1239,0.167,0.23185,0.2642,0.2765,0.125463,0.27245,0.258068,0.194515,2022,3,0.08114418
0.1992,0.23505,0.27945,0.30305,0.3033,0.171264,0.269824,0.247948,0.197238,2022,5,0.05890645
0.2442,0.26975,0.30145,0.3176,0.3407,0.246628,0.374544,0.319228,0.245624,2021,12,0.102407075
0.1889,0.23615,0.2909,0.31755,0.32375,0.161323,0.304886,0.31744,0.256088,2023,10,0.11678939
0.0985,0.13165,0.202,0.22665,0.25145,0.570179,0.61719,0.516581,0.449729,2021,1,0.1080416
0.2226,0.2725,0.3213,0.3498,0.3283,0.899973,0.908058,0.586968,0.409565,2019,7,0.09603735
0.169,0.2276,0.3346,0.3638,0.3465,0.251069,0.309135,0.352736,0.290421,2021,9,0.15594079
0.0647,0.1274,0.2606,0.2993,0.3158,0.072731,0.317275,0.172556,0.094223,2020,10,0.1039412
0.2076,0.2349,0.2543,0.2743,0.2684,0.276218,0.349643,0.392075,0.330365,2021,7,0.124868706
0.1766,0.19835,0.20775,0.21865,0.2258,0.151354,0.212376,0.253173,0.21657,2023,11,0.1115971
0.0865,0.1378,0.2713,0.3248,0.3106,0.102033,0.500975,0.262743,0.143943,2020,8,0.15467091
0.1632,0.1841,0.20165,0.21635,0.21735,0.153265,0.220008,0.267968,0.232121,2020,5,0.07760142
0.1344,0.174,0.2335,0.26225,0.2688,0.253035,0.389958,0.322528,0.253173,2019,10,0.12284113
0.31645,0.34445,0.34255,0.3584,0.34125,0.259168,0.337625,0.403721,0.349436,2021,6,0.12787464
0.2656,0.2865,0.2877,0.2947,0.3001,0.184945,0.337515,0.31238,0.266235,2019,3,0.07874772
0.1418,0.1693,0.2074,0.2259,0.2313,0.238336,0.283313,0.342946,0.325731,2019,12,0.12091126
0.3015,0.3279,0.3314,0.3467,0.345,0.269274,0.325333,0.40137,0.375053,2019,4,0.08269205
0.2526,0.2791,0.2865,0.3015,0.2993,0.427468,0.465665,0.458653,0.40665,2021,5,0.08724319
0.19015,0.21855,0.2403,0.2574,0.2632,0.175499,0.275393,0.371656,0.327354,2020,4,0.074113294
0.21655,0.2487,0.27555,0.29455,0.30265,0.227763,0.312518,0.40214,0.37222,2023,2,0.09237034
0.2636,0.2936,0.30355,0.31795,0.3129,0.24935,0.317055,0.365991,0.327753,2023,5,0.0830588
0.1533,0.2049,0.2883,0.3221,0.3066,0.242915,0.587463,0.34857,0.231901,2021,9,0.1478191
0.1429,0.1943,0.2494,0.2764,0.2698,0.152289,0.552015,0.306028,0.192439,2023,8,0.14436963
0.1459,0.1753,0.21035,0.2293,0.23835,0.128914,0.225081,0.272629,0.219856,2020,4,0.07570194
0.2535,0.28365,0.2999,0.31715,0.3317,0.158848,0.242035,0.285348,0.262248,2023,1,0.08282648
0.1723,0.1825,0.1777,0.1849,0.172,0.139735,0.212115,0.234143,0.20205,2020,6,0.10685692
0.08835,0.1318,0.22625,0.25805,0.26835,0.080995,0.283835,0.23626,0.149883,2023,11,0.101826556
0.25545,0.29405,0.32815,0.352,0.33655,0.285623,0.266153,0.258865,0.211538,2019,9,0.13206723
0.2868,0.3208,0.3386,0.3467,0.3349,0.265465,0.321056,0.378023,0.319805,2019,8,0.14000571
0.2227,0.2579,0.2956,0.319,0.3215,0.214975,0.330654,0.365345,0.311528,2020,4,0.0737538
0.0668,0.1099,0.2335,0.2776,0.29485,0.091473,0.269411,0.218193,0.162491,2021,1,0.112117365
0.1714,0.2072,0.2446,0.26915,0.2883,0.148535,0.269425,0.328688,0.257201,2022,4,0.059376422
0.046,0.1054,0.2856,0.3278,0.3431,0.182869,0.235683,0.304625,0.262275,2019,1,0.10404826
0.2252,0.2677,0.3047,0.3179,0.2985,0.486551,0.608115,0.253915,0.22427,2022,7,0.1897807
0.2746,0.30595,0.3174,0.33065,0.30855,0.248195,0.322803,0.18753,0.165668,2019,8,0.1416046
0.2257,0.2528,0.2675,0.2785,0.2787,0.17983,0.25958,0.26893,0.20711,2023,12,0.10661259
0.0769,0.1321,0.2659,0.2986,0.3224,0.059999,0.317399,0.133946,0.08072,2023,1,0.08857815
0.1396,0.1811,0.2479,0.2778,0.2809,0.164554,0.268765,0.254094,0.210726,2019,11,0.12525807
0.13,0.1865,0.3199,0.3627,0.3581,0.097536,0.266139,0.174193,0.106171,2023,7,0.17194326
0.1537,0.1949,0.2354,0.2588,0.2703,0.349354,0.440998,0.358415,0.314388,2019,10,0.12351156
0.0754,0.1423,0.308,0.3465,0.3722,0.305313,0.354593,0.323586,0.265713,2023,1,0.09127527
0.27255,0.29565,0.29505,0.3053,0.2966,0.251358,0.295715,0.374943,0.343221,2019,6,0.08277356
0.1093,0.1529,0.2515,0.2878,0.3049,0.0981,0.3082,0.241788,0.164485,2023,11,0.10071763
0.2523,0.27565,0.28465,0.29545,0.3109,0.262743,0.335246,0.404299,0.371134,2019,2,0.090992354
0.2228,0.2577,0.2875,0.3075,0.3262,0.205213,0.318004,0.344129,0.29467,2023,2,0.088369
0.1023,0.1488,0.252,0.2752,0.2811,0.237443,0.310593,0.366253,0.340238,2019,1,0.09574433
0.2615,0.291,0.2996,0.31495,0.3046,0.377514,0.426038,0.463891,0.389105,2021,6,0.10739868
0.0829,0.1231,0.24955,0.29885,0.31435,0.058968,0.341145,0.142183,0.0794,2021,2,0.08186947
0.0622,0.1169,0.208,0.2349,0.2487,0.506035,0.578828,0.239368,0.198255,2019,10,0.1232748
0.1205,0.1559,0.2141,0.2387,0.2568,0.119949,0.247549,0.269013,0.2048,2023,2,0.09229958
0.2188,0.2681,0.3266,0.3485,0.3352,0.240853,0.302054,0.370584,0.326323,2019,9,0.13119738
0.12215,0.17165,0.2796,0.3303,0.3148,0.136518,0.32646,0.288648,0.198008,2019,7,0.1180789
0.0935,0.1585,0.2681,0.2939,0.3026,0.082563,0.306784,0.171154,0.101551,2019,10,0.12413823
0.28195,0.3116,0.3174,0.33565,0.3178,0.231131,0.393876,0.349326,0.244331,2019,7,0.12158033
0.0838,0.1322,0.2151,0.2414,0.2625,0.096753,0.254699,0.221396,0.151216,2022,3,0.08138885
0.29705,0.3241,0.3273,0.33865,0.33835,0.164664,0.282708,0.331396,0.235683,2019,5,0.074726366
0.15695,0.19715,0.24525,0.2677,0.2751,0.368673,0.519455,0.234528,0.277895,2023,12,0.10043655
0.1938,0.2271,0.2718,0.2946,0.3217,0.179308,0.293213,0.334325,0.289528,2020,11,0.09908825
0.0955,0.1428,0.2288,0.2591,0.2673,0.131485,0.27674,0.268504,0.21008,2023,3,0.09708062
0.2756,0.30705,0.3208,0.3353,0.3198,0.300253,0.344693,0.343923,0.286998,2021,7,0.12728988
0.0805,0.1301,0.2145,0.2399,0.2483,0.194075,0.327395,0.341874,0.288359,2022,11,0.103348985
0.1117,0.1458,0.2019,0.2269,0.2424,0.210493,0.29808,0.374255,0.342905,2023,1,0.09433762
0.177,0.2164,0.2736,0.3009,0.3034,0.176173,0.31953,0.32085,0.264778,2019,10,0.14477
0.2351,0.266,0.27875,0.2962,0.3013,0.13726,0.229839,0.266909,0.203906,2022,6,0.07462905
0.22555,0.27605,0.3353,0.35945,0.355,0.202999,0.342919,0.322583,0.26519,2023,10,0.113245524
0.04165,0.1028,0.292,0.40895,0.3995,0.059958,0.277813,0.151698,0.081696,2021,8,0.1111758
0.0406,0.0986,0.2815,0.33395,0.34995,0.189799,0.250519,0.297599,0.268311,2022,1,0.14209603
0.2041,0.2291,0.242,0.2499,0.2578,0.145785,0.223046,0.257861,0.228409,2021,11,0.10313472
0.2205,0.2653,0.3111,0.3248,0.3169,0.115755,0.273591,0.202724,0.139845,2020,9,0.14519648
0.19915,0.2396,0.29705,0.32415,0.3358,0.168761,0.319186,0.326048,0.258164,2021,4,0.06356462
0.061,0.1188,0.26805,0.31225,0.32865,0.037339,0.36903,0.125078,0.062391,2022,1,0.122443974
0.232,0.2778,0.3353,0.355,0.3458,0.483375,0.588453,0.345463,0.228711,2023,7,0.17717727
0.0566,0.09715,0.2103,0.2442,0.2529,0.213174,0.29324,0.321689,0.291521,2020,1,0.11162466
0.26525,0.2877,0.28765,0.3004,0.2957,0.339481,0.384623,0.3984,0.322775,2019,6,0.08980077
0.115,0.1541,0.2331,0.2539,0.2614,0.376373,0.447639,0.342795,0.325236,2019,1,0.09151201
0.1062,0.1369,0.1914,0.2146,0.2258,0.447639,0.565339,0.45043,0.36815,2021,12,0.10155009
0.1285,0.1993,0.3328,0.3757,0.3819,0.088833,0.412095,0.252788,0.149003,2023,8,0.13775255
0.1302,0.1631,0.2134,0.2357,0.2572,0.085505,0.232933,0.203563,0.124115,2020,11,0.09391276
0.1839,0.2198,0.2614,0.2864,0.2988,0.16047,0.29181,0.3456,0.270168,2019,2,0.081858434
0.0996,0.1365,0.1938,0.2152,0.2365,0.79682,0.774765,0.486373,0.34901,2020,1,0.116132356
0.22525,0.2655,0.3116,0.33705,0.367,0.201844,0.262921,0.297214,0.259374,2023,1,0.08715589
0.1659,0.1956,0.2234,0.2409,0.254,0.220351,0.282364,0.277263,0.257435,2023,5,0.081040956
0.3067,0.3298,0.3382,0.3458,0.3567,0.288675,0.35473,0.41589,0.362788,2021,2,0.09348932
0.11725,0.13095,0.14495,0.15375,0.1629,0.102253,0.160085,0.183281,0.158023,2021,11,0.0960034
0.1679,0.2079,0.2495,0.2702,0.2789,0.14342,0.2675,0.258439,0.196976,2019,11,0.13350537
0.1575,0.1996,0.2664,0.2908,0.3057,0.153568,0.296815,0.260941,0.222689,2023,1,0.083114974
0.0592,0.1099,0.2073,0.258,0.2463,0.20348,0.30875,0.28037,0.201033,2022,8,0.20431224
0.2095,0.2386,0.2618,0.2814,0.2789,0.256803,0.334958,0.333748,0.31117,2021,5,0.08572238
0.21325,0.24605,0.2816,0.3025,0.3075,0.195959,0.285856,0.302934,0.250931,2022,5,0.056581166
0.156,0.1878,0.2268,0.2494,0.2647,0.137123,0.253956,0.275805,0.220475,2020,10,0.106898695
0.1172,0.1495,0.1907,0.21,0.2158,0.193443,0.325951,0.345366,0.273908,2022,11,0.10438234
0.3176,0.3452,0.34345,0.36295,0.34535,0.236109,0.30677,0.36287,0.30149,2019,7,0.1243015
0.2939,0.3249,0.3352,0.3504,0.3317,0.187709,0.371354,0.306358,0.235188,2019,8,0.14625931
0.27305,0.30335,0.31245,0.3236,0.3217,0.275516,0.341448,0.399005,0.362513,2023,4,0.08233246
0.2766,0.2991,0.3091,0.3198,0.3183,0.128391,0.212514,0.219155,0.169009,2019,3,0.079613864
0.2265,0.2542,0.2768,0.2978,0.3043,0.287286,0.341049,0.419616,0.390686,2019,5,0.073582485
0.0941,0.1547,0.3114,0.3669,0.3802,0.13682,0.295055,0.267335,0.235229,2021,2,0.081569366
0.0912,0.1527,0.2792,0.3139,0.3128,0.218908,0.291191,0.333459,0.297805,2020,9,0.1429596
0.19425,0.2254,0.26315,0.2852,0.2957,0.187186,0.301284,0.360629,0.308764,2020,4,0.07383993
0.26915,0.3009,0.312,0.3279,0.31805,0.269013,0.323463,0.387263,0.332373,2021,6,0.102709204
0.2404,0.25605,0.25905,0.26925,0.27435,0.435511,0.497758,0.373815,0.304336,2021,10,0.123954564
0.11705,0.1874,0.38775,0.4553,0.45715,0.094993,0.506159,0.274279,0.150763,2023,8,0.1311087
0.1078,0.1476,0.2361,0.2728,0.2817,0.104961,0.2862,0.27102,0.182663,2020,10,0.10708805
0.1951,0.233,0.3014,0.3394,0.3185,0.664903,0.68594,0.621425,0.521875,2019,7,0.11060993
0.209,0.2385,0.2612,0.2764,0.2961,0.097055,0.246903,0.271598,0.181013,2020,12,0.099521376
0.2433,0.2971,0.3535,0.3762,0.3677,0.136133,0.315666,0.273894,0.195244,2022,9,0.1521405
0.15055,0.188,0.23615,0.2607,0.27515,0.440145,0.469969,0.362705,0.359061,2019,2,0.08487402
0.13695,0.17475,0.24515,0.267,0.27015,0.122823,0.266551,0.239945,0.176723,2019,4,0.07623649
0.2173,0.25,0.2793,0.2947,0.306,0.20656,0.280343,0.327106,0.276891,2023,11,0.10148594
0.3254,0.3568,0.354,0.3668,0.3564,0.259745,0.31502,0.367325,0.327313,2021,5,0.08335682
0.08685,0.13735,0.26015,0.28845,0.2997,0.398923,0.460908,0.449413,0.372275,2019,12,0.119387336
0.2075,0.24135,0.27975,0.30135,0.3007,0.200043,0.281993,0.304089,0.26277,2022,5,0.057647854
0.2332,0.26415,0.2829,0.2967,0.3046,0.212569,0.302191,0.338588,0.290779,2020,10,0.10560466
0.1189,0.1742,0.3178,0.3626,0.345,0.17862,0.308173,0.315048,0.247838,2020,8,0.15661152
0.08845,0.1595,0.31255,0.36295,0.3554,0.146115,0.358663,0.281223,0.19182,2020,9,0.1489445
0.1534,0.1831,0.225,0.2475,0.2606,0.293048,0.37211,0.362458,0.284523,2020,11,0.09434667
0.16375,0.22115,0.3186,0.34615,0.32905,0.725953,0.779935,0.470161,0.330145,2021,9,0.15176874
0.1124,0.1532,0.2331,0.2512,0.2638,0.206753,0.260598,0.308255,0.266263,2021,12,0.10054323
0.111,0.152,0.3013,0.382,0.3996,0.428526,0.565339,0.176956,0.172405,2019,1,0.09105088
0.1909,0.2386,0.2736,0.2907,0.2868,0.18577,0.297296,0.319035,0.243864,2023,9,0.1377587
0.06385,0.1255,0.27485,0.3148,0.33415,0.065526,0.28961,0.146638,0.08842,2023,2,0.0897565
0.28255,0.3014,0.30235,0.30835,0.31265,0.244263,0.31282,0.371478,0.347539,2019,2,0.09097067
0.1497,0.1845,0.2407,0.26705,0.2709,0.557955,0.596991,0.193278,0.189166,2020,5,0.07840845
0.2684,0.2876,0.2949,0.304,0.303,0.284591,0.343373,0.327546,0.315378,2023,4,0.078366704
0.19265,0.2166,0.2332,0.24755,0.2555,0.186513,0.247315,0.313906,0.306701,2020,2,0.09832967
0.07595,0.12665,0.24125,0.29265,0.3003,0.086935,0.3038,0.19732,0.139185,2022,3,0.07687325
0.1523,0.1828,0.2232,0.2412,0.2442,0.14694,0.23703,0.226718,0.201198,2019,11,0.13322039
0.301,0.3295,0.3334,0.3446,0.3393,0.277125,0.335343,0.400669,0.356573,2021,5,0.08408312
0.2874,0.3101,0.3127,0.3253,0.3266,0.271776,0.32162,0.393588,0.373966,2021,4,0.06530259
0.21145,0.2343,0.2455,0.2586,0.2736,0.401673,0.451379,0.447364,0.376634,2020,2,0.10447239
0.29925,0.33155,0.3376,0.35245,0.34,0.286008,0.342341,0.408795,0.370158,2021,6,0.1099967
0.20865,0.2466,0.2772,0.2966,0.3132,0.188726,0.26981,0.309108,0.259484,2022,12,0.09742046
0.1595,0.1904,0.2168,0.2367,0.2503,0.166603,0.253819,0.306578,0.275118,2022,12,0.1015495
0.09495,0.13895,0.2361,0.2703,0.2858,0.138566,0.283354,0.293749,0.226663,2020,1,0.11614664
0.21315,0.2462,0.26545,0.28515,0.27615,0.258095,0.35209,0.383701,0.316299,2020,6,0.104523025
0.1061,0.136,0.18285,0.20115,0.21245,0.156249,0.239065,0.271254,0.242351,2022,1,0.13444167
0.27795,0.29855,0.29535,0.3033,0.30225,0.156813,0.244166,0.332386,0.239065,2019,5,0.08289504
0.17685,0.20605,0.2397,0.25585,0.2587,0.174646,0.327519,0.293295,0.241045,2020,3,0.10201453
0.2168,0.2448,0.2656,0.2779,0.2912,0.454954,0.526811,0.327753,0.251206,2021,12,0.10201944
0.3031,0.3316,0.3354,0.3496,0.3528,0.273811,0.322266,0.23483,0.228161,2019,4,0.080005676
0.16055,0.1926,0.2318,0.25455,0.2741,0.14551,0.26684,0.290958,0.212418,2021,4,0.06701553
0.2485,0.2813,0.2994,0.3144,0.3303,0.140285,0.250258,0.182195,0.145964,2019,3,0.0799362
0.2114,0.2414,0.2693,0.2842,0.30205,0.081738,0.202146,0.252485,0.181906,2022,1,0.12121886
0.1089,0.1352,0.163,0.1878,0.2123,0.084309,0.188218,0.25408,0.176558,2023,2,0.111239
0.18875,0.2265,0.27155,0.292,0.30055,0.179088,0.283244,0.28411,0.229234,2022,4,0.054945584
0.1696,0.2097,0.2743,0.3019,0.32335,0.062749,0.33229,0.187228,0.113473,2023,1,0.089448445
0.1255,0.1732,0.2545,0.2892,0.3027,0.130096,0.267101,0.282433,0.200909,2019,3,0.07908705
0.0489,0.1186,0.3288,0.3852,0.40135,0.249281,0.307018,0.375809,0.349546,2022,1,0.1247895
0.2402,0.2794,0.3114,0.3278,0.3213,0.187173,0.298479,0.312793,0.234143,2022,7,0.18669732
0.2001,0.23355,0.2569,0.27775,0.28505,0.220544,0.348144,0.350096,0.288469,2022,6,0.08107677
0.177,0.2017,0.215,0.2328,0.2362,0.155231,0.242269,0.342108,0.270016,2023,6,0.130031
0.23025,0.25685,0.2717,0.28495,0.2996,0.224311,0.296114,0.359378,0.325828,2021,2,0.08651644
0.1292,0.1819,0.2778,0.3133,0.316,0.231008,0.310565,0.346673,0.296375,2019,9,0.13011411
0.11335,0.15665,0.2292,0.2559,0.2767,0.104755,0.279875,0.237003,0.164746,2020,10,0.1075273
0.2408,0.27535,0.3073,0.32835,0.32225,0.226333,0.330475,0.356298,0.288689,2019,6,0.07983007
0.7887,0.8147,0.732,0.6914,0.6963,0.273041,0.406265,0.413786,0.316423,2020,7,0.11624699
0.2093,0.24665,0.3018,0.32975,0.32055,0.25694,0.327863,0.381199,0.329705,2021,7,0.12544507
0.2484,0.27745,0.3024,0.31755,0.33175,0.227955,0.312834,0.357356,0.317083,2023,2,0.09123359
0.1731,0.2294,0.3165,0.34505,0.3615,0.286681,0.357398,0.321469,0.296856,2020,3,0.099735685
0.16725,0.21015,0.2852,0.31515,0.30115,0.265685,0.340485,0.411903,0.360945,2021,7,0.12188263
0.2185,0.2501,0.2724,0.2923,0.3183,0.198338,0.293226,0.349505,0.28345,2023,2,0.088265985
0.1912,0.2282,0.27555,0.3035,0.3245,0.167538,0.318733,0.329526,0.267486,2021,3,0.08085281
0.28375,0.3014,0.30125,0.30955,0.32305,0.177479,0.287149,0.289638,0.25166,2019,1,0.087674536
0.1499,0.2155,0.2662,0.2855,0.2924,0.167414,0.30831,0.34032,0.285059,2023,3,0.088355005
0.165,0.2016,0.2573,0.2841,0.2965,0.12406,0.28224,0.27069,0.217546,2020,2,0.09584926
0.38695,0.35675,0.1449,0.14915,0.12105,0.151038,0.424195,0.300995,0.207853,2021,8,0.112042524
0.1608,0.1859,0.2186,0.2317,0.2374,0.763903,0.764563,0.535488,0.418503,2020,11,0.09551234
0.0768,0.0911,0.1,0.1092,0.1049,0.188424,0.32657,0.322514,0.248085,2020,6,0.09798334
0.1875,0.2473,0.3346,0.3637,0.3544,0.148205,0.35407,0.268765,0.182718,2022,9,0.15880795
0.33445,0.3674,0.3668,0.3801,0.37095,0.327656,0.401604,0.460523,0.381598,2022,6,0.083673656
0.19945,0.2263,0.24775,0.2615,0.27935,0.167703,0.249983,0.289101,0.252444,2022,1,0.12736459
0.2034,0.2435,0.2952,0.3209,0.3147,0.952016,0.901293,0.245926,0.191903,2021,7,0.10777875
0.1043,0.1741,0.292,0.3323,0.3405,0.187434,0.426615,0.310304,0.209668,2023,8,0.13302183
0.1683,0.2041,0.2633,0.2895,0.2976,0.255785,0.2972,0.378738,0.36023,2020,1,0.115692966
0.0879,0.1254,0.1875,0.2084,0.2185,0.161405,0.303773,0.31117,0.220365,2020,12,0.104193404
0.2825,0.3139,0.324,0.3383,0.328,0.694933,0.77438,0.543463,0.39136,2021,8,0.120997965
0.16695,0.20435,0.2458,0.2669,0.2831,0.157239,0.264063,0.29665,0.258081,2023,12,0.110112436
0.13345,0.17215,0.2315,0.25235,0.2673,0.157088,0.258054,0.297613,0.22405,2021,2,0.08715123
0.1386,0.1602,0.1763,0.1895,0.2019,0.147243,0.258081,0.259869,0.19567,2022,4,0.062023286
0.14475,0.20665,0.3013,0.333,0.33395,0.207028,0.425405,0.362238,0.264613,2022,9,0.15454496
0.10645,0.14065,0.19265,0.2194,0.2271,0.095474,0.231049,0.246724,0.181728,2023,11,0.10608097
0.2295,0.2658,0.2985,0.3206,0.31805,0.18973,0.304295,0.330764,0.278211,2023,6,0.124954164
0.2792,0.3105,0.3194,0.3363,0.3234,0.17895,0.297461,0.300445,0.235958,2021,6,0.10194491
0.1847,0.2194,0.24965,0.2673,0.2753,0.186636,0.290023,0.342479,0.288923,2023,10,0.110873416
0.28005,0.306,0.3172,0.3308,0.34005,0.253778,0.32547,0.413608,0.39356,2021,4,0.07381131
0.1644,0.1915,0.214,0.2317,0.2446,0.131348,0.268353,0.291288,0.234981,2022,11,0.10254761
0.1282,0.1674,0.23815,0.2591,0.2702,0.059628,0.348323,0.153403,0.0926,2022,1,0.12637162
0.2528,0.2854,0.29875,0.3176,0.3296,0.225054,0.324755,0.410321,0.358594,2019,4,0.0709677
0.2214,0.2505,0.271,0.2897,0.2932,0.186843,0.269535,0.343551,0.311638,2023,4,0.07842513
0.1707,0.2045,0.239,0.2577,0.2603,0.305918,0.37244,0.372193,0.293983,2021,6,0.10556073
0.0878,0.125,0.2039,0.2414,0.2439,0.096368,0.257243,0.209489,0.145551,2020,10,0.11197266
0.1725,0.2158,0.27,0.2917,0.3006,0.172364,0.292993,0.312311,0.258838,2023,10,0.1138629
0.2125,0.2487,0.2923,0.3234,0.3263,0.263265,0.311459,0.382175,0.345188,2022,6,0.07565536
0.2035,0.2417,0.30595,0.32835,0.3312,0.354758,0.439801,0.390631,0.32921,2019,10,0.1172186
0.0898,0.1309,0.2659,0.328,0.3293,0.103421,0.330214,0.184258,0.122231,2021,3,0.07657886
0.242,0.28965,0.33585,0.35745,0.3545,0.338643,0.448258,0.41776,0.31975,2023,6,0.12912963
0.1503,0.1783,0.2114,0.228,0.239,0.377074,0.435209,0.413814,0.35594,2022,12,0.09704347
0.22865,0.2543,0.2767,0.29015,0.2948,0.192233,0.288318,0.30446,0.257531,2020,5,0.074061476
0.27105,0.2994,0.30805,0.3189,0.3211,0.257531,0.320355,0.386534,0.350756,2022,4,0.0574203
0.2029,0.23065,0.2624,0.27885,0.29055,0.18918,0.299235,0.3445,0.296788,2020,11,0.09726591
0.1867,0.23595,0.29415,0.33105,0.3324,0.159631,0.324728,0.320053,0.225824,2023,9,0.13350227
0.15885,0.18765,0.21535,0.2334,0.24225,0.124583,0.23934,0.296719,0.217395,2021,5,0.08943103
0.11965,0.14345,0.1743,0.1895,0.19675,0.099778,0.193291,0.181576,0.146596,2022,3,0.08037785
0.2773,0.31335,0.33185,0.34475,0.3473,0.247893,0.326446,0.36254,0.288208,2023,5,0.089194104
0.24255,0.2622,0.26605,0.27345,0.28635,0.23461,0.315653,0.359309,0.314951,2019,1,0.088979214
0.0811,0.1257,0.205,0.2321,0.2449,0.20414,0.290105,0.32316,0.294753,2020,12,0.10223131
0.06445,0.1295,0.33315,0.4026,0.3897,0.437189,0.577535,0.368851,0.251399,2020,8,0.15053749
0.1587,0.20085,0.24895,0.272,0.2877,0.177025,0.329911,0.323545,0.269783,2021,10,0.12620282
0.32355,0.3499,0.3499,0.3627,0.3564,0.282158,0.327423,0.402443,0.368728,2022,5,0.06324473
0.1339,0.1585,0.1795,0.1905,0.2033,0.159563,0.207261,0.19523,0.153086,2020,11,0.10355457
0.1895,0.2175,0.2321,0.254,0.2653,0.175568,0.287231,0.376111,0.317839,2019,4,0.07601814
