S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,sm_surface
0.0864,0.1234,0.17435,0.1952,0.2082,0.069582,0.176076,0.105979,0.066791,2019,1,0.080955
0.0868,0.13395,0.19315,0.2153,0.21875,0.003101,0.001795,0.010636,0.009577,2019,1,0.198875
0.0435,0.0438,0.0387,0.0369,0.0328,-0.00137,-0.00282,0.011695,0.009729,2019,1,0.118123
0.066,0.1035,0.18465,0.2163,0.2312,0.093604,0.225865,0.180875,0.117625,2019,1,0.087127
0.10265,0.13055,0.16315,0.17445,0.1827,0.002056,0.004146,0.014926,0.012712,2019,1,0.065996
0.0713,0.1212,0.2208,0.253,0.2704,0.031261,0.173051,0.107656,0.051364,2019,1,0.151329
0.0829,0.1196,0.1744,0.1982,0.2118,-0.00137,-0.00124,0.006497,0.006154,2019,1,0.082828
0.1233,0.15185,0.18865,0.20455,0.2194,0.000997,0.007323,0.021196,0.018927,2019,1,0.202604
0.134,0.1747,0.2365,0.25915,0.2711,-0.00135,-0.00226,0.006456,0.006291,2019,1,0.228219
0.06535,0.06175,0.05675,0.05385,0.04965,0.004242,0.00229,0.00658,0.005837,2019,1,0.195596
0.0381,0.0352,0.0326,0.03245,0.02945,0.071452,0.222359,0.181783,0.112249,2019,1,0.092333
0.1048,0.13945,0.18805,0.208,0.2193,0.129739,0.244551,0.284605,0.224806,2019,1,0.096738
0.0608,0.096,0.14165,0.16165,0.17555,0.019464,0.018859,0.034107,0.031014,2019,1,0.187506
0.0585,0.0557,0.0511,0.0491,0.04485,0.043444,0.213696,0.159453,0.090579,2019,1,0.105117
0.04595,0.0446,0.0391,0.03745,0.0334,0.003197,0.004738,0.013097,0.012052,2019,1,0.096838
0.09575,0.13045,0.2013,0.22485,0.23155,-0.00332,-0.00445,0.00383,0.004146,2019,1,0.098363
0.0337,0.0337,0.0313,0.0277,0.024,0.103036,0.255785,0.269906,0.183556,2019,1,0.076777
0.0304,0.0272,0.02505,0.02435,0.0231,0.071879,0.333335,0.225948,0.132159,2019,1,0.125361
0.1719,0.2075,0.2269,0.2455,0.2635,0.107148,0.268298,0.231104,0.162409,2019,1,0.077734
0.1178,0.15465,0.2017,0.22115,0.23255,-0.01667,-0.00945,0.007254,0.008601,2019,1,0.226239
0.0878,0.1303,0.2068,0.2351,0.2534,0.056066,0.275076,0.184904,0.106474,2019,1,0.073766
0.1251,0.1695,0.2203,0.24095,0.2423,0.001864,-0.00061,0.006346,0.005741,2019,1,0.069662
0.0795,0.12375,0.21745,0.24935,0.2626,0.135156,0.293405,0.222551,0.149112,2019,1,0.080955
